provider,model,temperature,image,base_command,addition,transcribe_text,raw_score,corrected_score,raw_change_count,corrected_change_count,delta_time_in_s,certainty,student_handwriting_percent
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,stof,stof  de makkelijkste opdracht zonder extra uitleg,0.37802418371078117,0.37802418371078117,4,4,0.0017452163696289062,,
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,toets,toets  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.002036952495574951,0.95,0.98
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag,antwoordmodel bij vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.001965932369232178,,0.95
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,stof-toets-antwoordmodel,stof-toets-antwoordmodel  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0015845434665679931,,
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,,  de makkelijkste opdracht zonder extra uitleg,0.2809100385654979,0.2809100385654979,5,5,0.0020975761413574217,,
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,stof,stof  de makkelijkste opdracht zonder extra uitleg,0.37802418371078117,0.37802418371078117,4,4,0.0018675284385681152,,
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,toets,toets  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0022756578922271727,0.95,0.98
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag,antwoordmodel bij vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.002011711835861206,,0.95
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,stof-toets-antwoordmodel,stof-toets-antwoordmodel  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.001946397066116333,,
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.002382362604141235,,1.0
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0022924573421478273,0.9,0.95
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,,  huidige opdracht met uitleg bij elk veld,0.23125446620454193,0.23125446620454193,3,3,0.0021150283813476563,,80
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof,stof  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0024601147174835203,,90
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,toets,toets  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0026429171562194825,0.95,85
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0022905302047729493,,100
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.002627079725265503,0.95,0.98
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,,  huidige opdracht met uitleg bij elk veld,0.23125446620454193,0.23125446620454193,3,3,0.0025255298614501953,,80
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof,stof  huidige opdracht met uitleg bij elk veld,0.37802418371078117,0.37802418371078117,4,4,0.0018799691200256348,,80
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,toets,toets  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0021695196628570557,,90
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0020686020851135253,,100
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0020836091041564943,0.95,0.98
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,,  huidige opdracht met uitleg bij elk veld,0.23125446620454193,0.23125446620454193,3,3,0.0023277709484100344,,80
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof,stof  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0021216235160827638,,90
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,toets,toets  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.002258756160736084,,80
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag,antwoordmodel bij vraag  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0020201177597045897,,80
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof-toets-antwoordmodel,stof-toets-antwoordmodel  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0019373109340667725,,80
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.36469085037744786,0.36469085037744786,3,3,0.0021710712909698486,,80
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0019791185855865478,0.95,75
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",,"  lange uitleg bij elk veld, zonder context",0.23125446620454193,0.23125446620454193,3,3,0.002371645212173462,95,75
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag,antwoordmodel bij vraag  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.002150686264038086,,80
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof-toets-antwoordmodel,stof-toets-antwoordmodel  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0024117298126220704,,80
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0022491638660430907,,80
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.002239152193069458,0.95,75
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",,"  lange uitleg bij elk veld, zonder context",0.23125446620454193,0.23125446620454193,3,3,0.0023527286052703856,95,75
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag,antwoordmodel bij vraag  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.002381272315979004,,80
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof-toets-antwoordmodel,stof-toets-antwoordmodel  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0022982234954833985,,80
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.36469085037744786,0.36469085037744786,3,3,0.002336742401123047,,80
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.002022141695022583,0.95,75
google,gemini-2.0-flash-exp,0.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",,"  lange uitleg bij elk veld, zonder context",0.23125446620454193,0.23125446620454193,3,3,0.0021256749629974367,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0018345792293548585,0.95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",,"  lange uitleg bij elk veld, zonder context",0.23125446620454193,0.23125446620454193,3,3,0.0020873374938964843,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",stof,"stof  lange uitleg bij elk veld, zonder context",0.41322105900100337,0.37802418371078117,5,4,0.0025763323307037354,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",toets,"toets  lange uitleg bij elk veld, zonder context",0.3281521035285556,0.21792113287120862,3,2,0.002379873037338257,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",antwoordmodel bij vraag,"antwoordmodel bij vraag  lange uitleg bij elk veld, zonder context",0.3281521035285556,0.3281521035285556,3,3,0.002200928449630737,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0019955766201019288,0.95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",,"  lange uitleg bij elk veld, zonder context",0.23125446620454193,0.23125446620454193,3,3,0.0021870498657226563,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",stof,"stof  lange uitleg bij elk veld, zonder context",0.41322105900100337,0.37802418371078117,5,4,0.0025603840351104737,95,80
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",toets,"toets  lange uitleg bij elk veld, zonder context",0.3281521035285556,0.21792113287120862,3,2,0.00246999454498291,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",antwoordmodel bij vraag,"antwoordmodel bij vraag  lange uitleg bij elk veld, zonder context",0.3281521035285556,0.3281521035285556,3,3,0.0022550859451293944,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.002126563787460327,0.95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",,"  lange uitleg bij elk veld, zonder context",0.23125446620454193,0.23125446620454193,3,3,0.002463583469390869,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",stof,"stof  lange uitleg bij elk veld, zonder context",0.41322105900100337,0.37802418371078117,5,4,0.0028259387016296386,95,80
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",toets,"toets  lange uitleg bij elk veld, zonder context",0.3281521035285556,0.21792113287120862,3,2,0.0028319931030273437,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",antwoordmodel bij vraag,"antwoordmodel bij vraag  lange uitleg bij elk veld, zonder context",0.3281521035285556,0.3281521035285556,3,3,0.0022918663024902343,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",stof-toets-antwoordmodel,"stof-toets-antwoordmodel  lange uitleg bij elk veld, zonder context",0.41322105900100337,0.38655439233433675,4,4,0.0023634138107299805,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",stof-antwoordmodel bij vraag-specifieke vraag vraag,"stof-antwoordmodel bij vraag-specifieke vraag vraag  lange uitleg bij elk veld, zonder context",0.5221999160638182,0.4904696698206539,5,4,0.0025482800006866456,95,80
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",antwoordmodel bij vraag-specifieke vraag vraag,"antwoordmodel bij vraag-specifieke vraag vraag  lange uitleg bij elk veld, zonder context",0.3281521035285556,0.21792113287120862,3,2,0.002506360054016113,95,75
google,gemini-2.0-flash-exp,0,kort_leesbaar_uitgekrast,de makkelijkste opdracht zonder extra uitleg,,  de makkelijkste opdracht zonder extra uitleg,0.5421781130565608,0.5421781130565608,5,5,0.0025497736930847168,,
google,gemini-2.0-flash-exp,0,kort_leesbaar_uitgekrast,de makkelijkste opdracht zonder extra uitleg,stof,stof  de makkelijkste opdracht zonder extra uitleg,0.5421781130565608,0.0,5,0,0.0032137458324432372,0.95,0.98
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",stof-toets-antwoordmodel,"stof-toets-antwoordmodel  lange uitleg bij elk veld, zonder context",0.41322105900100337,0.38655439233433675,4,4,0.0023729879856109618,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",stof-antwoordmodel bij vraag-specifieke vraag vraag,"stof-antwoordmodel bij vraag-specifieke vraag vraag  lange uitleg bij elk veld, zonder context",0.39988772566767006,0.36469085037744786,4,3,0.00244598388671875,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",antwoordmodel bij vraag-specifieke vraag vraag,"antwoordmodel bij vraag-specifieke vraag vraag  lange uitleg bij elk veld, zonder context",0.3281521035285556,0.21792113287120862,3,2,0.0025778210163116457,95,75
google,gemini-2.0-flash-exp,0,kort_leesbaar_uitgekrast,de makkelijkste opdracht zonder extra uitleg,,  de makkelijkste opdracht zonder extra uitleg,0.5421781130565608,0.5421781130565608,5,5,0.0019314546585083008,,
google,gemini-2.0-flash-exp,0,kort_leesbaar_uitgekrast,de makkelijkste opdracht zonder extra uitleg,stof,stof  de makkelijkste opdracht zonder extra uitleg,0.5421781130565608,0.0,5,0,0.003035912036895752,0.95,0.98
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",stof-toets-antwoordmodel,"stof-toets-antwoordmodel  lange uitleg bij elk veld, zonder context",0.41322105900100337,0.38655439233433675,4,4,0.0026775395870208742,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",stof-antwoordmodel bij vraag-specifieke vraag vraag,"stof-antwoordmodel bij vraag-specifieke vraag vraag  lange uitleg bij elk veld, zonder context",0.5221999160638182,0.4904696698206539,5,4,0.0031679890155792236,95,80
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",antwoordmodel bij vraag-specifieke vraag vraag,"antwoordmodel bij vraag-specifieke vraag vraag  lange uitleg bij elk veld, zonder context",0.3281521035285556,0.21792113287120862,3,2,0.003115532875061035,95,75
google,gemini-2.0-flash-exp,0,kort_leesbaar_uitgekrast,de makkelijkste opdracht zonder extra uitleg,,  de makkelijkste opdracht zonder extra uitleg,0.5421781130565608,0.5421781130565608,5,5,0.0031256401538848877,,
google,gemini-2.0-flash-exp,0,kort_leesbaar_uitgekrast,de makkelijkste opdracht zonder extra uitleg,stof,stof  de makkelijkste opdracht zonder extra uitleg,0.5421781130565608,0.0,5,0,0.003156975269317627,0.95,0.98
google,gemini-2.0-flash-exp,0,kort_leesbaar_uitgekrast,de makkelijkste opdracht zonder extra uitleg,toets,toets  de makkelijkste opdracht zonder extra uitleg,0.5421781130565608,0.0,5,0,0.0038272507190704346,0.95,0.98
google,gemini-2.0-flash-exp,0,kort_leesbaar_uitgekrast,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag,antwoordmodel bij vraag  de makkelijkste opdracht zonder extra uitleg,0.5421781130565608,0.5421781130565608,5,5,0.0020439915657043456,,1.0
google,gemini-2.0-flash-exp,0,kort_leesbaar_uitgekrast,de makkelijkste opdracht zonder extra uitleg,stof-toets-antwoordmodel,stof-toets-antwoordmodel  de makkelijkste opdracht zonder extra uitleg,0.5421781130565608,0.0,5,0,0.005394015073776245,0.95,0.98
